H1,H2,H3,H4,H5,ItemCode,WeekStartDate,Sales,Stock,Price,FirstPrice,Discount,DiscountOnPrice,PrevDiscountRate,PrevSales
AYAKKABI,KADIN,CASUAL,BOT,MILITARY BOT,000000000101194613,2022-12-15,30,341,1099.0000,1299.00,0.133894,0.1485150784884693912,0.0000000000000000000,14
AYAKKABI,KADIN,CASUAL,BOT,MILITARY BOT,000000000101194613,2023-01-05,24,414,899.0000,1299.00,0.271388,0.3079291762894534258,0.1485150784884693912,9
AYAKKABI,KADIN,CASUAL,BOT,MILITARY BOT,000000000101194614,2022-11-10,27,295,999.0000,1299.00,0.169590,0.2259932389463466881,0.0000000000000000000,13
AYAKKABI,KADIN,CASUAL,BOT,MILITARY BOT,000000000101194614,2023-01-26,14,118,849.0000,1299.00,0.396813,0.3464203233256351040,0.2259932389463466881,2
AYAKKABI,KADIN,CASUAL,AYAKKABI,HAVUZ TABAN SNEAKER,000000000101184433,2022-12-15,15,452,329.9900,499.99,0.334770,0.3400068001360027201,0.1948510709344621676,6
AYAKKABI,KADIN,CASUAL,BOT,SNEAKER BOT,000000000101184435,2023-01-05,15,124,449.9900,549.99,0.157824,0.1818214876634120621,0.0000000000000000000,-1
AYAKKABI,KADIN,CASUAL,BOT,SNEAKER BOT,000000000101184436,2022-12-15,15,220,449.9900,549.99,0.115268,0.1765514313698984251,0.0000000000000000000,12
AYAKKABI,KADIN,CASUAL,BOT,SNEAKER BOT,000000000101184436,2023-01-05,24,270,379.9900,549.99,0.304336,0.3090965290278005055,0.1765514313698984251,6
AYAKKABI,KADIN,CASUAL,BOT,MILITARY BOT,000000000101184465,2023-01-26,140,1158,679.9900,849.99,0.216688,0.2000023529688584572,0.0000000000000000000,300
AYAKKABI,KADIN,CASUAL,BOT,MILITARY BOT,000000000101184466,2022-12-15,319,2564,699.9900,849.99,0.175948,0.1764726643842868740,0.0000000000000000000,198
AYAKKABI,KADIN,CASUAL,BOT,SNEAKER BOT,000000000101184490,2022-12-15,46,1239,479.9900,579.99,0.162198,0.1670860891904433135,0.0000000000000000000,34
AYAKKABI,KADIN,CASUAL,BOT,SNEAKER BOT,000000000101184490,2023-01-05,42,2643,399.9900,579.99,0.314840,0.3059080104079755499,0.1670860891904433135,40
AYAKKABI,KADIN,CASUAL,BOT,SNEAKER BOT,000000000101184490,2023-01-19,102,1980,329.9900,579.99,0.440657,0.4310419145157675133,0.3059080104079755499,65
AYAKKABI,KADIN,CASUAL,BOT,SNEAKER BOT,000000000101184495,2023-01-05,40,925,399.9900,579.99,0.327200,0.3103501784513526096,0.1670860891904433135,32
AYAKKABI,KADIN,CASUAL,AYAKKABI,HAVUZ TABAN SNEAKER,000000000101184501,2022-12-15,31,420,429.9900,529.99,0.180699,0.1886828053359497350,0.0000000000000000000,23
AYAKKABI,KADIN,CASUAL,AYAKKABI,HAVUZ TABAN SNEAKER,000000000101184502,2022-12-01,94,2093,449.9900,559.99,0.193854,0.1964320791442704335,0.0000000000000000000,71
AYAKKABI,KADIN,CASUAL,AYAKKABI,HAVUZ TABAN SNEAKER,000000000101184503,2022-11-24,40,1094,449.9900,559.99,0.183022,0.1912561326793879084,0.0000000000000000000,34
AYAKKABI,KADIN,CASUAL,AYAKKABI,HAVUZ TABAN SNEAKER,000000000101184503,2022-12-15,69,1163,369.9900,559.99,0.340923,0.3392917730673762032,0.1912561326793879084,41
AYAKKABI,KADIN,CASUAL,AYAKKABI,HAVUZ TABAN SNEAKER,000000000101184504,2022-12-01,22,408,449.9900,559.99,0.190768,0.1912561326793879084,0.0000000000000000000,30
AYAKKABI,KADIN,CASUAL,AYAKKABI,HAVUZ TABAN SNEAKER,000000000101184504,2022-12-15,27,367,369.9900,559.99,0.335666,0.3392917730673762032,0.1912561326793879084,17
AYAKKABI,KADIN,CASUAL,BOT,KISLIK BOT & KAR BOTU,000000000101184571,2023-01-26,134,1690,599.9900,729.99,0.170938,0.1780846312963191277,0.0000000000000000000,85
AYAKKABI,KADIN,CASUAL,BOT,KISLIK BOT & KAR BOTU,000000000101184573,2023-02-02,469,2516,599.9900,729.99,0.175033,0.1780846312963191277,0.0000000000000000000,140
AYAKKABI,KADIN,CASUAL,AYAKKABI,HAVUZ TABAN SNEAKER,000000000101184612,2022-11-10,102,2004,279.9900,349.99,0.209423,0.1948527721910066996,0.0000000000000000000,46
AYAKKABI,KADIN,CASUAL,AYAKKABI,HAVUZ TABAN SNEAKER,000000000101184612,2022-12-15,60,1212,229.9900,349.99,0.362249,0.3428669390554015830,0.1948527721910066996,28
AYAKKABI,KADIN,CASUAL,AYAKKABI,HAVUZ TABAN SNEAKER,000000000101184613,2023-01-05,1,35,299.9900,349.99,0.136622,0.1428612246064173263,0.0000000000000000000,0
AYAKKABI,KADIN,CASUAL,AYAKKABI,HAVUZ TABAN SNEAKER,000000000101184614,2022-12-15,21,368,229.9900,349.99,0.312462,0.3428669390554015830,0.1948527721910066996,25
AYAKKABI,KADIN,CASUAL,CIZME,BASIC GUNLUK CIZME,000000000101184686,2023-01-05,84,1294,799.9900,949.99,0.158104,0.1578963989094622049,0.0000000000000000000,54
AYAKKABI,KADIN,CASUAL,AYAKKABI,HAVUZ TABAN SNEAKER,000000000101184767,2022-12-15,78,1397,299.9900,479.99,0.383988,0.3750078126627638076,0.2242064372717909884,58
AYAKKABI,KADIN,CASUAL,AYAKKABI,HAVUZ TABAN SNEAKER,000000000101184769,2022-11-10,218,2554,369.9900,479.99,0.246397,0.2242064372717909884,0.0000000000000000000,142
AYAKKABI,KADIN,CASUAL,AYAKKABI,HAVUZ TABAN SNEAKER,000000000101184769,2022-12-15,135,1953,299.9900,479.99,0.375457,0.3750078126627638076,0.2242064372717909884,83
AYAKKABI,AKTIFSPOR,OUTDOOR,AYAKKABI,OUTDOOR,000000000101197415,2023-02-02,1,35,229.9900,379.99,0.788324,0.3947472301902681650,0.2584186998056012916,0
AYAKKABI,AKTIFSPOR,OUTDOOR,AYAKKABI,OUTDOOR,000000000101197416,2023-01-26,1,30,279.9900,379.99,0.259134,0.2584186998056012916,0.0000000000000000000,0
AYAKKABI,AKTIFSPOR,OUTDOOR,AYAKKABI,OUTDOOR,000000000101197416,2023-02-02,2,29,229.9900,379.99,0.390717,0.3947472301902681650,0.2584186998056012916,1
AYAKKABI,AKTIFSPOR,OUTDOOR,AYAKKABI,OUTDOOR,000000000101197417,2023-02-02,4,41,229.9900,379.99,0.374269,0.3947472301902681650,0.2584186998056012916,-1
AYAKKABI,AKTIFSPOR,OUTDOOR,AYAKKABI,OUTDOOR,000000000101197418,2023-01-26,4,51,279.9900,379.99,0.259134,0.2584186998056012916,0.0000000000000000000,-1
AYAKKABI,AKTIFSPOR,OUTDOOR,AYAKKABI,OUTDOOR,000000000101197418,2023-02-02,1,47,229.9900,379.99,0.390717,0.3947472301902681650,0.2584186998056012916,4
AYAKKABI,AKTIFSPOR,OUTDOOR,BOT,OUTDOOR HI,000000000101197419,2023-02-02,5,59,249.9900,399.99,0.372267,0.3750093752343808596,0.2451754228638324654,-1
AYAKKABI,AKTIFSPOR,OUTDOOR,BOT,OUTDOOR HI,000000000101197420,2023-01-05,1,57,299.9900,399.99,0.244547,0.2451754228638324654,0.0000000000000000000,0
AYAKKABI,AKTIFSPOR,OUTDOOR,BOT,OUTDOOR HI,000000000101197420,2023-02-02,3,47,249.9900,399.99,0.372267,0.3750093752343808596,0.2451754228638324654,1
AYAKKABI,AKTIFSPOR,OUTDOOR,BOT,OUTDOOR HI,000000000101197421,2023-01-05,6,69,299.9900,399.99,0.244547,0.2451754228638324654,0.0000000000000000000,0
AYAKKABI,AKTIFSPOR,OUTDOOR,BOT,OUTDOOR HI,000000000101197421,2023-02-02,6,52,249.9900,399.99,0.372267,0.3750093752343808596,0.2451754228638324654,1
AYAKKABI,AKTIFSPOR,OUTDOOR,BOT,OUTDOOR HI,000000000101197422,2023-01-05,2,60,299.9900,399.99,0.244547,0.2451754228638324654,0.0000000000000000000,14
AYAKKABI,AKTIFSPOR,OUTDOOR,BOT,OUTDOOR HI,000000000101197422,2023-02-02,3,47,249.9900,399.99,0.372267,0.3750093752343808596,0.2451754228638324654,3
AYAKKABI,KADIN,CASUAL,AYAKKABI,HAVUZ TABAN SNEAKER,000000000101197639,2022-11-24,20,416,199.9900,299.99,0.318094,0.3290504611023265993,0.2284029032851819699,10
AYAKKABI,KADIN,CASUAL,AYAKKABI,HAVUZ TABAN SNEAKER,000000000101197639,2022-12-15,9,339,169.9900,299.99,0.453686,0.4333477782592753092,0.3290504611023265993,11
AYAKKABI,ERKEK,CASUAL,AYAKKABI,BASIC GUNLUK AYAKKABI,000000000101194935,2022-11-10,126,1221,429.9900,549.99,0.262033,0.2131499228839733845,0.0000000000000000000,76
AYAKKABI,ERKEK,CASUAL,AYAKKABI,BASIC GUNLUK AYAKKABI,000000000101194935,2022-11-24,97,919,429.9900,549.99,0.274161,0.2131499228839733845,0.0000000000000000000,111
AYAKKABI,ERKEK,CASUAL,AYAKKABI,BASIC GUNLUK AYAKKABI,000000000101194935,2022-12-08,41,707,429.9900,549.99,0.254783,0.2131499228839733845,0.0000000000000000000,69
AYAKKABI,ERKEK,CASUAL,AYAKKABI,BASIC GUNLUK AYAKKABI,000000000101194935,2022-12-15,83,644,349.9900,549.99,0.425844,0.3636429753268241241,0.2131499228839733845,41
AYAKKABI,ERKEK,CASUAL,AYAKKABI,BASIC GUNLUK AYAKKABI,000000000101194936,2022-11-24,126,1061,399.9900,499.99,0.196862,0.1948510709344621676,0.0000000000000000000,65
AYAKKABI,ERKEK,CASUAL,AYAKKABI,BASIC GUNLUK AYAKKABI,000000000101194944,2022-11-17,108,1043,409.9900,489.99,0.165808,0.1578789984178914033,0.0000000000000000000,113
AYAKKABI,ERKEK,CASUAL,AYAKKABI,BASIC GUNLUK AYAKKABI,000000000101194944,2022-12-15,75,745,329.9900,489.99,0.343909,0.3265372762709443050,0.1578789984178914033,52
AYAKKABI,AKTIFCOCUK,OUTDOOR,BOT,OUTDOOR HI,000000000101194954,2023-01-19,90,696,379.9900,499.99,0.237932,0.2400048000960019201,0.0000000000000000000,39
AYAKKABI,AKTIFCOCUK,OUTDOOR,BOT,OUTDOOR HI,000000000101194955,2023-02-02,137,606,379.9900,499.99,0.242115,0.2400048000960019201,0.0000000000000000000,46
AYAKKABI,COCUK,NULL,AYAKKABI,BASIC SNEAKER,000000000101194703,2022-12-08,20,567,139.9900,179.99,0.264452,0.2222345685871437303,0.0000000000000000000,20
AYAKKABI,COCUK,NULL,AYAKKABI,FASHION SNEAKER,000000000101194705,2022-11-10,26,788,269.9900,349.99,0.231226,0.2236091838648806115,0.0000000000000000000,42
AYAKKABI,COCUK,NULL,AYAKKABI,FASHION SNEAKER,000000000101194705,2023-02-23,51,467,199.9900,349.99,0.425450,0.4285836738192519787,0.2285779593702677220,33
AYAKKABI,COCUK,NULL,AYAKKABI,ATHLETIC,000000000101194706,2022-12-08,5,164,169.9900,209.99,0.186297,0.1904852612029144245,0.0000000000000000000,6
AYAKKABI,COCUK,NULL,AYAKKABI,ATHLETIC,000000000101194707,2022-12-08,48,1219,169.9900,209.99,0.252251,0.1904852612029144245,0.0000000000000000000,23
AYAKKABI,COCUK,NULL,AYAKKABI,ATHLETIC,000000000101194708,2022-12-08,64,1137,169.9900,209.99,0.229794,0.1904852612029144245,0.0000000000000000000,121
AYAKKABI,COCUK,NULL,AYAKKABI,ATHLETIC,000000000101194709,2022-12-08,26,415,169.9900,209.99,0.187332,0.1904852612029144245,0.0000000000000000000,65
AYAKKABI,COCUK,NULL,AYAKKABI,BASIC SNEAKER,000000000101194742,2022-11-17,25,786,459.9900,539.99,0.146845,0.1426638738076470016,0.0000000000000000000,30
AYAKKABI,COCUK,NULL,AYAKKABI,BASIC SNEAKER,000000000101194742,2022-12-08,36,727,389.9900,539.99,0.273336,0.2777829219059612216,0.1481508916831793182,12
AYAKKABI,COCUK,NULL,AYAKKABI,BASIC SNEAKER,000000000101194743,2022-11-10,66,1429,439.9900,539.99,0.177418,0.1799403290077030412,0.0000000000000000000,37
AYAKKABI,KADIN,CASUAL,AYAKKABI,HAVUZ TABAN SNEAKER,000000000101194748,2022-12-01,19,1420,429.9900,529.99,0.200581,0.1834569068981613271,0.0000000000000000000,24
AYAKKABI,KADIN,CASUAL,AYAKKABI,HAVUZ TABAN SNEAKER,000000000101194748,2022-12-15,39,1432,349.9900,529.99,0.360803,0.3396290496047095229,0.1834569068981613271,12
AYAKKABI,KADIN,CASUAL,AYAKKABI,HAVUZ TABAN SNEAKER,000000000101194749,2022-11-24,69,1679,429.9900,529.99,0.188439,0.1834569068981613271,0.0000000000000000000,53
AYAKKABI,KADIN,CASUAL,AYAKKABI,HAVUZ TABAN SNEAKER,000000000101194749,2022-12-15,102,1614,349.9900,529.99,0.347633,0.3396290496047095229,0.1834569068981613271,56
AYAKKABI,ERKEK,CASUAL,AYAKKABI,BASIC GUNLUK AYAKKABI,000000000101194775,2023-01-19,56,649,249.9900,289.99,0.180739,0.1379357908893410118,0.0000000000000000000,35
AYAKKABI,ERKEK,CASUAL,AYAKKABI,BASIC GUNLUK AYAKKABI,000000000101194776,2022-12-08,287,2485,219.9900,289.99,0.232170,0.2413876340563467706,0.0000000000000000000,212
AYAKKABI,COCUK,NULL,TERLIK,EV ICI TERLIK,000000000101194778,2022-12-08,73,1191,99.9900,169.99,0.402358,0.4117889287605153245,0.2353079592917230426,54
AYAKKABI,COCUK,NULL,TERLIK,EV ICI TERLIK,000000000101194779,2022-12-08,29,871,99.9900,169.99,0.306336,0.4117889287605153245,0.2353079592917230426,23
AYAKKABI,AKTIFSPOR,OUTDOOR,BOT,OUTDOOR HI,000000000101184893,2023-01-05,65,1358,279.9900,329.99,0.148601,0.1460544917698428280,0.0000000000000000000,78
AYAKKABI,AKTIFSPOR,OUTDOOR,BOT,OUTDOOR HI,000000000101184893,2023-01-26,80,1144,219.9900,329.99,0.341054,0.3333434346495348344,0.1460544917698428280,47
AYAKKABI,AKTIFSPOR,OUTDOOR,BOT,OUTDOOR HI,000000000101184895,2023-01-05,67,1182,279.9900,329.99,0.154695,0.1460544917698428280,0.0000000000000000000,48
AYAKKABI,AKTIFSPOR,OUTDOOR,BOT,OUTDOOR HI,000000000101184895,2023-01-26,69,993,219.9900,329.99,0.348666,0.3333434346495348344,0.1460544917698428280,63
AYAKKABI,AKTIFSPOR,OUTDOOR,AYAKKABI,OUTDOOR,000000000101184898,2022-12-15,76,1331,249.9900,299.99,0.198248,0.1613046521840583092,0.0000000000000000000,135
AYAKKABI,AKTIFSPOR,OUTDOOR,AYAKKABI,OUTDOOR,000000000101184898,2023-02-02,47,866,199.9900,299.99,0.354743,0.3333444448148271610,0.1613046521840583092,55
AYAKKABI,AKTIFSPOR,OUTDOOR,AYAKKABI,OUTDOOR,000000000101184900,2022-12-15,93,1274,249.9900,299.99,0.178717,0.1613046521840583092,0.0000000000000000000,49
AYAKKABI,AKTIFSPOR,OUTDOOR,AYAKKABI,OUTDOOR,000000000101184900,2023-01-05,105,1107,199.9900,299.99,0.343871,0.3333444448148271610,0.1613046521840583092,58
AYAKKABI,ERKEK,CASUAL,AYAKKABI,OUTDOOR,000000000101184915,2023-01-05,107,1333,699.9900,829.99,0.169444,0.1566283931131700382,0.0000000000000000000,99
AYAKKABI,ERKEK,CASUAL,AYAKKABI,OUTDOOR,000000000101184916,2023-01-05,16,127,699.9900,829.99,0.165457,0.1566283931131700382,0.0000000000000000000,5
AYAKKABI,ERKEK,CASUAL,AYAKKABI,HAVUZ TABAN SNEAKER,000000000101197766,2023-01-05,4,19,709.9900,859.99,0.169607,0.1744206327980557914,0.0000000000000000000,0
AYAKKABI,ERKEK,CASUAL,AYAKKABI,BASIC GUNLUK AYAKKABI,000000000101197777,2023-01-05,15,146,639.9900,839.99,0.215916,0.2380980725961023346,0.0000000000000000000,-1
AYAKKABI,ERKEK,CASUAL,BOT,MILITARY BOT,000000000101197782,2023-01-19,12,339,999.9900,1249.99,0.222893,0.2000016000128001025,0.0000000000000000000,17
AYAKKABI,ERKEK,CASUAL,BOT,MILITARY BOT,000000000101197783,2023-02-02,46,226,899.9900,1249.99,0.291696,0.2800022400179201434,0.0000000000000000000,10
AYAKKABI,ERKEK,CASUAL,AYAKKABI,FASHION SNEAKER,000000000101197806,2022-11-10,4,149,1199.9900,1479.99,0.136488,0.1839678264571117843,0.0000000000000000000,-1
AYAKKABI,ERKEK,CASUAL,AYAKKABI,FASHION SNEAKER,000000000101197806,2022-12-08,6,135,999.9900,1479.99,0.197630,0.3243265157197008088,0.1839678264571117843,7
AYAKKABI,ERKEK,CASUAL,AYAKKABI,BASIC GUNLUK AYAKKABI,000000000101194985,2022-11-10,117,1228,419.9900,529.99,0.244480,0.2024468058051956682,0.0000000000000000000,74
AYAKKABI,ERKEK,CASUAL,AYAKKABI,BASIC GUNLUK AYAKKABI,000000000101194985,2022-12-01,43,956,419.9900,529.99,0.224903,0.2024468058051956682,0.0000000000000000000,66
AYAKKABI,ERKEK,CASUAL,AYAKKABI,BASIC GUNLUK AYAKKABI,000000000101194985,2022-12-15,118,753,329.9900,529.99,0.398930,0.3773656106718994699,0.2024468058051956682,63
AYAKKABI,ERKEK,CASUAL,AYAKKABI,BASIC GUNLUK AYAKKABI,000000000101194990,2022-11-10,63,550,399.9900,549.99,0.310421,0.2680477589711117278,0.0000000000000000000,21
AYAKKABI,ERKEK,CASUAL,BOT,BASIC GUNLUK BOT,000000000101195000,2023-02-02,69,333,499.9900,689.99,0.266425,0.2753663096566616908,0.0000000000000000000,31
AYAKKABI,COCUK,NULL,AYAKKABI,BASIC SNEAKER,000000000101195001,2022-11-24,15,431,299.9900,399.99,0.245815,0.2500062501562539064,0.0000000000000000000,9
AYAKKABI,COCUK,NULL,AYAKKABI,BASIC SNEAKER,000000000101195213,2022-11-10,192,2951,129.9900,179.99,0.281802,0.2777932107339296628,0.0000000000000000000,90
AYAKKABI,COCUK,NULL,AYAKKABI,BASIC SNEAKER,000000000101195214,2022-11-10,177,3327,149.9900,179.99,0.164540,0.1613084784903509133,0.0000000000000000000,177
AYAKKABI,COCUK,NULL,AYAKKABI,BASIC SNEAKER,000000000101195214,2022-12-08,107,3246,129.9900,179.99,0.273009,0.2777932107339296628,0.1666759264403577977,101
AYAKKABI,COCUK,NULL,AYAKKABI,BASIC SNEAKER,000000000101195215,2022-12-08,21,683,139.9900,179.99,0.183012,0.2172246284213857292,0.0000000000000000000,20
AYAKKABI,COCUK,NULL,AYAKKABI,BASIC SNEAKER,000000000101195215,2023-02-23,65,515,99.9900,179.99,0.438840,0.4444691371742874605,0.2172246284213857292,20
AYAKKABI,COCUK,NULL,AYAKKABI,BASIC SNEAKER,000000000101195216,2022-12-08,44,2376,139.9900,179.99,0.254735,0.2222345685871437303,0.0000000000000000000,36
AYAKKABI,COCUK,NULL,AYAKKABI,FASHION SNEAKER,000000000101195217,2022-12-08,59,765,159.9900,199.99,0.214589,0.2000100005000250013,0.0000000000000000000,23
AYAKKABI,COCUK,NULL,AYAKKABI,FASHION SNEAKER,000000000101195218,2022-12-08,154,2839,159.9900,199.99,0.218835,0.2000100005000250013,0.0000000000000000000,60
AYAKKABI,ERKEK,CASUAL,AYAKKABI,BASIC GUNLUK AYAKKABI,000000000101197978,2022-12-15,7,51,999.9900,1199.99,0.137286,0.1666680555671297261,0.0000000000000000000,0
AYAKKABI,ERKEK,CASUAL,BOT,BASIC GUNLUK BOT,000000000101197987,2022-12-15,45,1003,649.9900,829.99,0.215956,0.2118257579845121236,0.0905663085516483436,25
AYAKKABI,ERKEK,CASUAL,AYAKKABI,BASIC GUNLUK AYAKKABI,000000000101197993,2023-01-05,4,67,949.9900,1199.99,0.019241,0.2083350694589121577,0.0000000000000000000,0
AYAKKABI,ERKEK,CASUAL,AYAKKABI,FASHION SNEAKER,000000000101198000,2022-11-10,4,259,999.9900,1329.99,0.231157,0.2432791256684832871,0.0000000000000000000,4
AYAKKABI,ERKEK,CASUAL,AYAKKABI,FASHION SNEAKER,000000000101198001,2022-11-10,12,206,999.9900,1329.99,0.263984,0.2432791256684832871,0.0000000000000000000,4
AYAKKABI,AKTIFSPOR,OUTDOOR,AYAKKABI,OUTDOOR,000000000101178091,2022-12-15,129,961,329.9900,399.99,0.206734,0.1696903835639369246,0.0000000000000000000,30
AYAKKABI,AKTIFSPOR,OUTDOOR,AYAKKABI,OUTDOOR,000000000101178091,2023-01-26,45,602,289.9900,399.99,0.317918,0.2703369214665149238,0.1696903835639369246,29
AYAKKABI,AKTIFSPOR,OUTDOOR,AYAKKABI,OUTDOOR,000000000101178091,2023-02-02,85,555,249.9900,399.99,0.387709,0.3750093752343808596,0.2703369214665149238,45
AYAKKABI,AKTIFSPOR,OUTDOOR,AYAKKABI,OUTDOOR,000000000101178096,2023-01-26,60,530,299.9900,399.99,0.255779,0.2451754228638324654,0.0000000000000000000,21
AYAKKABI,AKTIFSPOR,OUTDOOR,AYAKKABI,OUTDOOR,000000000101178096,2023-02-02,74,478,249.9900,399.99,0.395696,0.3750093752343808596,0.2451754228638324654,60
AYAKKABI,AKTIFSPOR,OUTDOOR,BOT,OUTDOOR HI,000000000101178099,2023-01-26,48,630,319.9900,419.99,0.298368,0.2331934404235297528,0.0000000000000000000,144
AYAKKABI,AKTIFSPOR,OUTDOOR,BOT,OUTDOOR HI,000000000101178104,2023-01-26,28,300,319.9900,419.99,0.253902,0.2331934404235297528,0.0000000000000000000,-7
AYAKKABI,AKTIFSPOR,LEISURE,BOT,SNEAKER HI,000000000101178172,2023-02-23,30,261,249.9900,289.99,0.168637,0.1379357908893410118,0.0000000000000000000,37
AYAKKABI,AKTIFSPOR,LEISURE,BOT,SNEAKER HI,000000000101178175,2023-02-23,32,277,249.9900,289.99,0.140127,0.1379357908893410118,0.0000000000000000000,78
AYAKKABI,AKTIFSPOR,LEISURE,BOT,SNEAKER HI,000000000101178179,2023-02-23,14,231,249.9900,289.99,0.144327,0.1379357908893410118,0.0000000000000000000,17
AYAKKABI,AKTIFSPOR,LEISURE,BOT,SNEAKER HI,000000000101178180,2022-12-15,100,1262,229.9900,289.99,0.237006,0.2069036863340115177,0.0000000000000000000,136
AYAKKABI,AKTIFSPOR,LEISURE,BOT,SNEAKER HI,000000000101178182,2023-02-23,58,610,249.9900,289.99,0.139647,0.1379357908893410118,0.0000000000000000000,41
AYAKKABI,AKTIFSPOR,LEISURE,AYAKKABI,SNEAKER,000000000101178187,2022-12-08,63,1267,229.9900,279.99,0.190485,0.1785778063502267939,0.0000000000000000000,45
AYAKKABI,AKTIFSPOR,LEISURE,AYAKKABI,SNEAKER,000000000101178189,2022-11-10,60,1051,229.9900,279.99,0.194006,0.1785778063502267939,0.0000000000000000000,55
AYAKKABI,AKTIFCOCUK,LEISURE,BOT,SNEAKER HI,000000000101178761,2022-12-01,15,217,189.9900,259.99,0.282582,0.2645340038162002887,0.0000000000000000000,6
AYAKKABI,AKTIFCOCUK,LEISURE,BOT,SNEAKER HI,000000000101178761,2022-12-15,10,190,139.9900,259.99,0.514614,0.4615562137005269434,0.2645340038162002887,10
AYAKKABI,AKTIFCOCUK,LEISURE,BOT,SNEAKER HI,000000000101178764,2022-12-01,49,1209,179.9900,259.99,0.312649,0.3032449408589293569,0.0000000000000000000,60
AYAKKABI,AKTIFCOCUK,LEISURE,BOT,SNEAKER HI,000000000101178764,2022-12-15,65,1117,139.9900,259.99,0.465377,0.4615562137005269434,0.3032449408589293569,39
AYAKKABI,AKTIFCOCUK,LEISURE,BOT,SNEAKER HI,000000000101178765,2022-12-01,49,919,179.9900,259.99,0.314611,0.3032449408589293569,0.0000000000000000000,60
AYAKKABI,AKTIFCOCUK,LEISURE,BOT,SNEAKER HI,000000000101178765,2022-12-15,51,845,139.9900,259.99,0.459698,0.4615562137005269434,0.3032449408589293569,19
AYAKKABI,AKTIFCOCUK,LEISURE,BOT,SNEAKER HI,000000000101178780,2022-11-10,54,737,199.9900,269.99,0.277051,0.2544977511244377812,0.0000000000000000000,30
AYAKKABI,AKTIFCOCUK,LEISURE,BOT,SNEAKER HI,000000000101178780,2022-12-01,18,502,169.9900,269.99,0.413559,0.3663287851240867215,0.2544977511244377812,13
AYAKKABI,AKTIFCOCUK,LEISURE,BOT,SNEAKER HI,000000000101178780,2022-12-15,19,423,139.9900,269.99,0.500999,0.4814993147894366459,0.3663287851240867215,18
AYAKKABI,AKTIFCOCUK,OUTDOOR,BOT,OUTDOOR HI,000000000101178872,2023-01-05,29,449,239.9900,319.99,0.254569,0.2451768193843014116,0.0000000000000000000,268
AYAKKABI,AKTIFCOCUK,OUTDOOR,BOT,OUTDOOR HI,000000000101178872,2023-01-26,31,386,179.9900,319.99,0.446972,0.4375136723022594457,0.2451768193843014116,10
AYAKKABI,AKTIFCOCUK,OUTDOOR,BOT,OUTDOOR HI,000000000101178875,2023-01-19,6,163,239.9900,319.99,0.245901,0.2451768193843014116,0.0000000000000000000,12
AYAKKABI,AKTIFSPOR,OUTDOOR,BOT,OUTDOOR HI,000000000101180253,2023-01-05,58,3477,1149.9900,1399.99,0.174952,0.1732816725088409017,0.0000000000000000000,47
AYAKKABI,AKTIFSPOR,OUTDOOR,BOT,OUTDOOR HI,000000000101180253,2023-01-26,129,3350,999.9900,1399.99,0.284380,0.2811154396444446653,0.1732816725088409017,48
AYAKKABI,AKTIFSPOR,OUTDOOR,BOT,OUTDOOR HI,000000000101180254,2023-01-05,17,2536,1199.9900,1399.99,0.120930,0.1373370834636396472,0.0000000000000000000,14
AYAKKABI,AKTIFSPOR,OUTDOOR,BOT,OUTDOOR HI,000000000101180254,2023-01-26,27,2498,999.9900,1399.99,0.275703,0.2811154396444446653,0.1373370834636396472,8
AYAKKABI,COCUK,NULL,CIZME,YAGMUR CIZMESI,000000000101191514,2022-12-08,114,1382,199.9900,249.99,0.238910,0.1948551855117682969,0.0000000000000000000,123
AYAKKABI,COCUK,NULL,CIZME,YAGMUR CIZMESI,000000000101191514,2023-01-26,40,886,159.9900,249.99,0.405738,0.3600144005760230410,0.1948551855117682969,24
AYAKKABI,COCUK,NULL,AYAKKABI,BASIC SNEAKER,000000000101191517,2022-12-08,18,294,149.9900,199.99,0.262947,0.2500125006250312516,0.0000000000000000000,27
AYAKKABI,ERKEK,DRESS,AYAKKABI,INFORMAL BAGCIKLI,000000000101183499,2022-12-08,13,175,319.9900,499.99,0.405841,0.3600072001440028801,0.2149801691686007634,8
